student_id,student_first_name,student_last_name,student_email,student_major,student_status,student_enrollment_date,student_cohort,current_gpa,cumulative_gpa,credits_completed,semesters_enrolled,academic_standing,scholarship_id,scholarship_name,scholarship_type,scholarship_amount,award_date,academic_year,is_renewable,gpa_requirement,renewal_count,total_scholarships,total_scholarship_amount,merit_scholarship_total,need_based_total,athletic_scholarship_total,departmental_total,avg_scholarship_amount,largest_scholarship,total_tuition_paid,scholarship_coverage_pct,net_tuition_cost,has_additional_aid,semesters_since_award,gpa_at_award,gpa_current,gpa_change_since_award,met_gpa_requirement,courses_passed_since_award,credits_earned_since_award,is_still_enrolled,retention_status,graduation_status,semesters_retained,retention_rate_pct,gpa_vs_non_scholarship_avg,retention_vs_non_scholarship,graduation_rate_vs_average,scholarship_per_credit_hour,scholarship_roi_score,is_scholarship_at_risk,is_high_performer,is_scholarship_renewed,meets_requirements
7800,Colin,Garcia,xanderson@example.org,Business,Active,2023-07-27,2023,3.27,3.27,43,7,Good,d9998d78-5437-4612-8af8-ec3613a35a75,Dean's Scholarship,Departmental,6080.36,2023-08-25,2023-2024,True,2.77,0,2,6620.06,0,0,0,1986.02,3310.03,6080.36,35412.28,16.55,18881.49,True,6,3.39,3.27,-0.12,True,29,107,True,Retained,In Progress,4,88.1,0.16,5.84,0.77,153.95,82.25,False,False,False,True
4268,Erica,Brown,kelly18@example.net,Mathematics,Active,2024-12-29,2024,2.52,2.52,1,6,Warning,18bec0d0-6f5b-445f-8b48-bebf18175a0b,STEM Innovation Grant,Departmental,13661.99,2023-11-19,2023-2024,False,3.28,1,1,16572.72,0,0,0,4971.82,16572.72,13661.99,35688.4,41.43,28276.38,True,5,3.39,2.52,-0.87,True,29,104,True,Retained,In Progress,2,86.08,-0.28,8.99,2.75,16572.72,88.84,False,False,True,True
6981,Jessica,Dawson,mitchelljames@example.org,Economics,Active,2024-12-16,2024,2.48,2.48,91,5,Warning,ef153ae9-bfaa-438c-918b-0778a1e8259c,Presidential Scholarship,Athletic,12869.27,2024-05-06,2024-2025,False,2.79,0,3,21014.69,0,0,10507.35,0,7004.9,12869.27,24287.75,52.54,49080.36,True,4,3.66,2.48,-1.18,False,35,101,True,Retained,In Progress,4,92.29,0.19,13.69,7.95,230.93,79.08,True,False,True,False
9588,Sara,Frazier,igross@example.com,Engineering,Graduated,2023-01-15,2023,2.71,2.71,91,5,Warning,c40f991c-f7a8-493e-b1d5-57ef34218255,Presidential Scholarship,Athletic,14933.12,2023-11-15,2023-2024,False,2.93,2,3,37065.16,0,0,18532.58,0,12355.05,14933.12,58736.61,92.66,47231.37,True,1,3.94,2.71,-1.23,True,40,115,False,Not Retained,Graduated,5,90.29,0.46,7.51,-3.57,407.31,57.09,False,False,False,True
2376,Mary,Williams,gcastro@example.org,History,Active,2023-12-25,2023,2.43,2.43,71,4,Warning,f6f46017-cb5b-4f57-b681-08572e904954,First Generation Grant,Need-Based,5732.51,2023-10-01,2023-2024,True,2.69,3,2,13884.96,0,4165.49,0,0,6942.48,5732.51,52814.87,34.71,16377.91,True,6,3.65,2.43,-1.22,False,10,113,True,Retained,In Progress,7,97.76,0.16,14.19,-3.73,195.56,84.45,True,False,False,False
7668,Joseph,Hale,ileblanc@example.net,Biology,Active,2022-10-11,2022,3.81,3.81,41,6,Good,889b1f3e-99e2-4a1d-9e03-f5fcc06df559,Diversity Scholarship,Need-Based,3194.89,2023-05-08,2023-2024,True,2.92,0,3,6782.54,0,2034.76,0,0,2260.85,3194.89,36007.93,16.96,46453.59,True,2,3.93,3.81,-0.12,True,28,105,True,Retained,In Progress,5,85.02,0.31,9.4,9.65,165.43,61.33,False,True,False,True
9338,Misty,Avila,amber47@example.org,Engineering,Graduated,2022-09-19,2022,2.02,2.02,116,5,Warning,ae6e9703-bf80-420f-8015-ce4596dcfa2e,Presidential Scholarship,Merit,14943.48,2024-10-28,2024-2025,False,2.94,1,2,30128.48,12051.39,0,0,0,15064.24,14943.48,57440.5,75.32,24915.82,True,4,3.09,2.02,-1.07,False,34,76,False,Not Retained,Graduated,2,93.75,0.03,4.2,6.46,259.73,75.47,True,False,True,False
1566,Jonathan,Simpson,william63@example.com,Business,Active,2025-04-16,2025,3.65,3.65,89,4,Good,129c8a1b-9063-4628-9006-6386e713f69f,Leadership Scholarship,Need-Based,6060.59,2023-03-13,2023-2024,True,2.66,1,1,14765.76,0,4429.73,0,0,14765.76,6060.59,39036.83,36.91,20087.63,True,5,3.51,3.65,0.14,True,17,76,True,Retained,In Progress,3,93.68,0.49,4.63,9.2,165.91,93.41,False,False,True,True
7960,Holly,Morales,elizabeth71@example.net,Engineering,Active,2024-03-31,2024,3.44,3.44,83,8,Good,90da989f-2073-4404-a865-827cc6c8ad7e,Dean's Scholarship,Need-Based,8123.0,2023-05-28,2023-2024,True,3.42,3,2,17200.05,0,5160.02,0,0,8600.03,8123.0,22150.52,43.0,40583.46,True,2,3.68,3.44,-0.24,True,36,118,True,Retained,In Progress,3,95.77,0.28,9.26,-4.52,207.23,54.34,False,False,False,True
8108,Jamie,Shelton,hernandezdana@example.net,Biology,On Leave,2024-05-04,2024,3.22,3.22,1,8,Good,a57e71dd-479a-486a-b543-561981e3205b,Leadership Scholarship,Athletic,6051.05,2024-08-04,2024-2025,True,2.99,1,1,11975.54,0,0,5987.77,0,11975.54,6051.05,29840.5,29.94,13700.39,True,1,3.37,3.22,-0.15,True,27,33,False,Not Retained,Graduated,7,95.24,0.5,13.06,-1.24,11975.54,99.17,False,False,True,True
1949,Samuel,Ayala,johncarter@example.net,Engineering,Active,2022-05-19,2022,2.56,2.56,82,2,Warning,1c72eb3e-acaa-4a46-98ae-f21e46f57f2b,Leadership Scholarship,Athletic,13070.72,2023-11-28,2023-2024,True,3.19,0,1,23567.87,0,0,11783.93,0,23567.87,13070.72,29201.37,58.92,47001.05,True,4,3.68,2.56,-1.12,True,35,35,True,Retained,In Progress,3,96.91,-0.28,12.93,3.38,287.41,61.13,False,False,True,True
4103,Misty,Baker,moralesjohn@example.net,Business,Active,2022-06-28,2022,2.92,2.92,44,2,Warning,47c9b70a-078c-4509-ab4a-cbd8003277e6,Community Service Award,Departmental,2215.48,2023-11-29,2023-2024,True,3.04,3,3,3302.7,0,0,0,990.81,1100.9,2215.48,35481.21,8.26,43261.23,True,6,3.91,2.92,-0.99,True,35,92,True,Retained,In Progress,4,93.73,-0.23,2.96,0.9,75.06,84.23,False,False,False,True
2058,Sarah,Miller,dcox@example.com,Business,Active,2024-11-04,2024,2.23,2.23,15,8,Warning,d42aea99-1f8b-47d4-9e6b-f12793c36dae,Dean's Scholarship,Athletic,13216.18,2024-12-15,2024-2025,True,3.22,0,3,24873.64,0,0,12436.82,0,8291.21,13216.18,52472.93,62.18,23783.71,True,1,3.1,2.23,-0.87,False,14,109,True,Retained,In Progress,5,94.37,-0.13,0.29,3.6,1658.24,71.45,True,False,True,False
2180,Ryan,Ford,debbiejackson@example.net,Biology,On Leave,2023-08-26,2023,3.07,3.07,0,6,Good,18a7e4ea-662e-4cb0-a147-218de18519b4,Presidential Scholarship,Need-Based,11011.3,2024-11-20,2024-2025,False,2.99,1,1,14678.68,0,4403.6,0,0,14678.68,11011.3,56640.49,36.7,24005.3,True,6,3.02,3.07,0.05,True,19,37,False,Not Retained,Graduated,6,96.52,0.25,4.6,3.67,14678.68,67.38,False,False,False,True
5807,Craig,Allen,sandra68@example.net,Economics,Active,2024-07-28,2024,2.92,2.92,78,4,Warning,f40da90f-5f84-4b52-b100-220a78c08948,Diversity Scholarship,Need-Based,10962.89,2023-06-06,2023-2024,True,3.46,2,2,18507.01,0,5552.1,0,0,9253.51,10962.89,33413.33,46.27,33255.5,True,2,3.7,2.92,-0.78,True,34,112,True,Retained,In Progress,5,95.87,0.03,5.7,2.74,237.27,97.39,False,False,True,True
8071,George,Campbell,michael57@example.org,History,Graduated,2023-10-11,2023,2.44,2.44,50,8,Warning,65b90f56-45b6-4b83-871a-2df2b6b7c3da,STEM Innovation Grant,Athletic,9855.87,2024-04-06,2024-2025,False,2.55,1,2,13405.61,0,0,6702.81,0,6702.81,9855.87,38568.91,33.51,49508.19,False,2,3.23,2.44,-0.79,False,29,93,False,Not Retained,Graduated,3,85.87,-0.09,4.29,6.92,268.11,72.18,True,False,False,False
6207,Eric,Farley,mhernandez@example.org,Engineering,Active,2024-05-30,2024,3.09,3.09,31,7,Good,e62f8847-2a81-443b-9c9a-bd5a312a774b,First Generation Grant,Departmental,13507.57,2024-06-09,2024-2025,True,3.27,0,1,27740.57,0,0,0,8322.17,27740.57,13507.57,32751.94,69.35,11270.32,False,2,3.41,3.09,-0.32,True,23,59,True,Retained,In Progress,3,96.17,0.04,1.85,0.45,894.86,78.44,False,False,False,True
5401,Madison,Bradley,rebeccaterry@example.com,Biology,Active,2024-02-18,2024,2.76,2.76,97,3,Warning,c25098ab-ae18-4bf2-9877-893794b8bdab,Athletic Excellence,Athletic,5655.51,2023-09-29,2023-2024,False,3.02,0,2,6558.59,0,0,3279.3,0,3279.3,5655.51,52944.54,16.4,49244.59,False,6,3.9,2.76,-1.14,True,33,80,True,Retained,In Progress,8,88.11,0.39,12.19,4.89,67.61,58.92,False,False,False,True
2347,Patricia,Mcintyre,larry04@example.net,English,Active,2025-04-20,2025,3.69,3.69,116,2,Good,5a797c16-bc26-4a19-959d-f46d4d755ccd,Diversity Scholarship,Need-Based,1144.41,2023-07-04,2023-2024,True,2.85,0,3,1210.88,0,363.26,0,0,403.63,1144.41,30596.01,3.03,29627.0,True,2,3.15,3.69,0.54,True,35,91,True,Retained,In Progress,5,94.02,-0.14,0.82,3.15,10.44,93.74,False,False,True,True
1783,Steven,Gibbs,rosejones@example.org,Economics,On Leave,2022-08-11,2022,2.77,2.77,107,8,Warning,895a97bd-fb71-4d1f-994f-3d33c8e051b5,STEM Innovation Grant,Need-Based,12321.52,2024-09-04,2024-2025,False,3.2,2,3,23558.35,0,7067.5,0,0,7852.78,12321.52,28122.73,58.9,22098.35,True,5,3.86,2.77,-1.09,True,14,75,False,Not Retained,Graduated,3,87.81,0.11,12.88,8.9,220.17,64.95,False,False,True,True
6562,Nancy,Sanchez,andrewknight@example.org,Biology,On Leave,2025-11-18,2025,2.95,2.95,13,5,Warning,6bc72e21-6f18-4341-96f5-125827c1b8ea,STEM Innovation Grant,Merit,10009.94,2023-06-02,2023-2024,True,3.04,2,1,13545.46,5418.19,0,0,0,13545.46,10009.94,41008.06,33.86,25046.04,False,5,3.09,2.95,-0.14,True,15,85,False,Not Retained,Graduated,7,93.08,0.09,5.28,-2.42,1041.96,89.44,False,False,False,True
3471,Sharon,Bowman,vmorris@example.com,Business,Active,2024-09-11,2024,2.87,2.87,3,4,Warning,2b9fa31f-5aff-4e7d-98b9-c7d5fb257017,Dean's Scholarship,Merit,8908.18,2024-08-10,2024-2025,False,2.53,1,2,14221.71,5688.68,0,0,0,7110.85,8908.18,52898.09,35.55,33360.59,False,6,3.44,2.87,-0.57,True,22,112,True,Retained,In Progress,7,89.91,-0.27,13.37,9.31,4740.57,68.08,False,False,False,True
2704,Roger,Palmer,halelinda@example.net,History,Active,2024-08-23,2024,3.45,3.45,72,8,Good,6cad74d6-1c20-476e-b59b-a21009e95c85,Leadership Scholarship,Athletic,6473.68,2023-10-17,2023-2024,False,2.66,3,1,12524.35,0,0,6262.17,0,12524.35,6473.68,25709.46,31.31,40792.64,False,6,3.54,3.45,-0.09,True,36,43,True,Retained,In Progress,8,94.0,0.44,12.3,7.9,173.95,59.19,False,False,False,True
1003,Ann,English,christiancontreras@example.net,Psychology,Graduated,2025-05-02,2025,2.22,2.22,58,4,Warning,1159d77d-5dff-40ee-887a-8f94f52a67c0,First Generation Grant,Need-Based,3658.56,2024-12-15,2024-2025,False,3.36,0,2,4047.59,0,1214.28,0,0,2023.8,3658.56,56797.62,10.12,46676.48,True,4,3.35,2.22,-1.13,False,21,60,False,Not Retained,Graduated,8,89.37,0.14,3.47,7.87,69.79,76.77,True,False,True,False
190,Robert,Day,crystalpham@example.org,Physics,Active,2023-07-29,2023,2.91,2.91,14,6,Warning,d75cbdad-774d-4b98-9220-9f9b6ac478e5,First Generation Grant,Need-Based,4495.66,2023-11-26,2023-2024,False,2.71,1,1,6764.41,0,2029.32,0,0,6764.41,4495.66,31638.78,16.91,36004.1,True,6,3.72,2.91,-0.81,True,10,43,True,Retained,In Progress,6,85.37,-0.07,13.48,1.11,483.17,85.47,False,False,False,True
9590,Angela,Jackson,xrobinson@example.com,History,Active,2023-05-17,2023,2.65,2.65,91,5,Warning,92e59f41-41ed-43b8-9233-80c33bc63f7a,Leadership Scholarship,Need-Based,4715.75,2023-01-24,2023-2024,False,3.17,3,1,10411.76,0,3123.53,0,0,10411.76,4715.75,29691.11,26.03,14676.89,False,2,3.88,2.65,-1.23,True,13,59,True,Retained,In Progress,4,93.62,0.37,2.67,-3.93,114.41,92.82,False,False,False,True
2597,Victoria,Brown,jeremyyates@example.net,Mathematics,Active,2023-01-18,2023,2.14,2.14,54,6,Warning,c13ce3f2-1001-4e20-ba75-eb93bf15ce84,Community Service Award,Departmental,3159.51,2024-05-29,2024-2025,True,3.47,0,3,3241.77,0,0,0,972.53,1080.59,3159.51,43114.75,8.1,40842.52,False,3,3.94,2.14,-1.8,False,35,89,True,Retained,In Progress,5,97.73,0.33,0.94,6.05,60.03,69.9,True,False,True,False
2729,Joseph,Bentley,robert58@example.net,History,Active,2022-12-10,2022,3.08,3.08,84,2,Good,da21f69b-6c2f-4c34-b29a-73b9a7fed3b3,STEM Innovation Grant,Need-Based,1929.14,2024-09-11,2024-2025,False,3.29,1,2,2286.39,0,685.92,0,0,1143.2,1929.14,42836.96,5.72,23456.18,False,5,3.42,3.08,-0.34,True,10,40,True,Retained,In Progress,1,95.84,-0.17,4.68,7.03,27.22,51.08,False,False,True,True
5593,Alexis,Wilson,cameroncoleman@example.com,English,Active,2022-04-21,2022,3.36,3.36,60,8,Good,6b64148c-853a-42e0-9cd7-03c4b33a882d,Dean's Scholarship,Need-Based,1178.97,2023-09-12,2023-2024,True,2.75,2,2,1503.78,0,451.13,0,0,751.89,1178.97,27140.68,3.76,14066.29,True,1,3.42,3.36,-0.06,True,27,66,True,Retained,In Progress,8,94.08,0.16,5.21,-1.54,25.06,99.94,False,False,True,True
7280,Madison,Hill,lbaxter@example.net,Mathematics,Graduated,2023-08-12,2023,2.43,2.43,10,7,Warning,71efee02-71d4-4a9e-8dc1-e230a34e568a,Leadership Scholarship,Departmental,11456.0,2023-05-13,2023-2024,False,2.84,3,1,27918.52,0,0,0,8375.56,27918.52,11456.0,53510.66,69.8,17336.29,True,6,3.83,2.43,-1.4,False,15,109,False,Not Retained,Graduated,2,89.89,0.42,6.22,5.0,2791.85,69.1,True,False,True,False
244,Michelle,Silva,kennedyjames@example.org,Psychology,Graduated,2023-12-04,2023,3.23,3.23,11,2,Good,91c5783e-9f03-4b47-89e4-0d38aacb41c2,Athletic Excellence,Departmental,13432.68,2024-09-09,2024-2025,True,3.34,0,1,14632.86,0,0,0,4389.86,14632.86,13432.68,41594.26,36.58,47641.94,False,6,3.7,3.23,-0.47,True,36,53,False,Not Retained,Graduated,8,89.51,-0.1,2.25,-3.65,1330.26,78.69,False,False,True,True
10000,Timothy,Price,zclark@example.net,English,Active,2025-05-18,2025,2.89,2.89,92,7,Warning,f7a683dd-34d0-4895-b4c5-3e910b604c29,Presidential Scholarship,Departmental,8073.04,2023-09-30,2023-2024,False,2.61,3,3,11004.02,0,0,0,3301.21,3668.01,8073.04,36920.08,27.51,30963.79,True,1,3.02,2.89,-0.13,True,23,104,True,Retained,In Progress,5,97.92,0.0,6.77,8.9,119.61,87.45,False,False,False,True
3086,Carla,Peterson,butlergabrielle@example.net,Physics,Graduated,2025-06-22,2025,3.35,3.35,115,6,Good,22e77b28-499d-47f6-be1b-a05cf553c626,Leadership Scholarship,Need-Based,11891.7,2024-12-07,2024-2025,True,3.16,2,3,21453.57,0,6436.07,0,0,7151.19,11891.7,30754.66,53.63,46737.89,False,6,3.31,3.35,0.04,True,31,103,False,Not Retained,Graduated,4,96.0,0.29,1.2,0.98,186.55,68.49,False,False,True,True
8047,Mark,Torres,flowersjennifer@example.net,Engineering,Active,2024-02-07,2024,2.19,2.19,83,4,Warning,2ee5deb6-a41e-4345-84e7-6ed6f85df388,Leadership Scholarship,Departmental,8669.0,2023-08-21,2023-2024,True,3.49,2,1,10808.15,0,0,0,3242.45,10808.15,8669.0,59194.55,27.02,18329.2,False,4,3.29,2.19,-1.1,False,29,41,True,Retained,In Progress,2,85.85,-0.04,9.72,3.35,130.22,78.42,True,False,False,False
9768,Amy,Peck,douglasjustin@example.org,Computer Science,Graduated,2023-09-09,2023,2.6,2.6,82,8,Warning,635079f0-f89b-4f92-b4db-48d51c7a6466,Community Service Award,Departmental,7183.43,2023-07-28,2023-2024,False,2.83,0,2,11393.72,0,0,0,3418.11,5696.86,7183.43,56447.27,28.48,25202.95,False,6,3.88,2.6,-1.28,True,35,101,False,Not Retained,Graduated,7,85.56,0.43,13.22,3.08,138.95,78.4,False,False,False,True
2028,Amanda,White,burtondoris@example.net,History,Active,2022-06-19,2022,2.38,2.38,49,5,Warning,9f5edd3c-5683-44f6-b2a8-95aa97eb4e78,Athletic Excellence,Need-Based,8813.59,2023-03-04,2023-2024,True,2.62,3,1,10946.31,0,3283.89,0,0,10946.31,8813.59,48588.41,27.37,23557.34,False,4,3.68,2.38,-1.3,False,13,83,True,Retained,In Progress,8,90.24,-0.27,2.23,4.61,223.39,85.84,True,False,False,False
455,Frank,Quinn,wilsonshannon@example.com,Engineering,Graduated,2024-11-20,2024,3.1,3.1,42,8,Good,37d7a6d6-4140-4924-aed8-c2f21bbd6605,Athletic Excellence,Need-Based,4762.36,2024-04-30,2024-2025,False,2.58,2,3,7871.64,0,2361.49,0,0,2623.88,4762.36,28963.51,19.68,36451.31,False,3,3.95,3.1,-0.85,True,35,111,False,Not Retained,Graduated,7,97.55,0.2,11.92,7.5,187.42,94.51,False,False,False,True
2562,Lauren,Allen,rodriguezdiana@example.org,Psychology,Active,2023-05-31,2023,2.16,2.16,116,3,Warning,888904d5-8222-4e36-9f18-6042b6b6e374,Leadership Scholarship,Athletic,6593.0,2024-09-28,2024-2025,True,3.44,3,3,9044.22,0,0,4522.11,0,3014.74,6593.0,36674.0,22.61,28588.84,False,4,3.75,2.16,-1.59,False,18,101,True,Retained,In Progress,4,85.48,0.41,5.34,-1.67,77.97,89.01,True,False,True,False
8446,Timothy,Ryan,robert73@example.org,Psychology,Active,2025-03-12,2025,2.96,2.96,15,7,Warning,43ca645a-45d9-4774-8158-dbfa2ccce210,Dean's Scholarship,Departmental,8582.16,2024-06-15,2024-2025,True,2.81,0,3,20259.51,0,0,0,6077.85,6753.17,8582.16,45926.36,50.65,33064.1,True,6,3.71,2.96,-0.75,True,32,98,True,Retained,In Progress,3,91.91,0.25,0.71,-1.44,1350.63,71.95,False,False,False,True
8876,Mary,Moore,ibutler@example.net,Physics,On Leave,2023-09-16,2023,2.63,2.63,92,4,Warning,745260b2-ff58-48a9-9139-1c5264fb61c6,Leadership Scholarship,Departmental,10816.85,2024-07-27,2024-2025,True,3.21,0,2,18542.13,0,0,0,5562.64,9271.07,10816.85,49744.73,46.36,43658.93,False,5,3.72,2.63,-1.09,True,13,72,False,Not Retained,Graduated,8,93.62,0.43,13.1,-2.62,201.54,80.14,False,False,False,True
5626,George,Johnson,vickiemccann@example.net,Economics,Graduated,2022-12-20,2022,2.3,2.3,63,2,Warning,bc92b0c3-3136-45c0-84d7-e8fb92eb65e3,Presidential Scholarship,Athletic,10102.13,2023-02-26,2023-2024,False,2.51,2,1,14130.92,0,0,7065.46,0,14130.92,10102.13,40382.15,35.33,41348.4,True,1,3.43,2.3,-1.13,False,16,105,False,Not Retained,Graduated,5,95.18,-0.01,2.76,2.58,224.3,55.34,True,False,False,False
7636,Jeremy,Ross,ronaldcampbell@example.org,Physics,Graduated,2022-10-20,2022,2.11,2.11,114,6,Warning,a9d1df88-8b7a-41a7-b2e4-f2647ca872ea,First Generation Grant,Departmental,4181.3,2023-01-29,2023-2024,True,3.09,3,1,6327.66,0,0,0,1898.3,6327.66,4181.3,55593.52,15.82,28169.16,False,5,3.36,2.11,-1.25,False,17,31,False,Not Retained,Graduated,6,95.02,0.45,11.03,2.8,55.51,70.1,True,False,True,False
9510,Steven,Caldwell,erica21@example.org,Engineering,Active,2022-06-11,2022,2.21,2.21,78,7,Warning,a4d569d7-be43-412e-9ae4-f9d4220bcc0e,Presidential Scholarship,Need-Based,9925.86,2024-02-14,2024-2025,True,2.8,0,2,17641.63,0,5292.49,0,0,8820.81,9925.86,22279.46,44.1,46193.29,True,5,3.43,2.21,-1.22,False,19,99,True,Retained,In Progress,6,89.92,-0.18,2.26,6.33,226.17,76.98,True,False,False,False
7005,Christina,Craig,amandarogers@example.net,Computer Science,Active,2025-05-07,2025,2.16,2.16,113,3,Warning,15501c6d-aeaf-481a-977a-6093721413d7,Presidential Scholarship,Merit,1192.25,2023-02-25,2023-2024,True,3.15,0,3,2463.71,985.48,0,0,0,821.24,1192.25,43419.36,6.16,10293.89,True,6,3.72,2.16,-1.56,False,19,104,True,Retained,In Progress,7,93.73,0.48,10.78,-3.05,21.8,68.16,True,False,True,False
4155,Veronica,Estrada,ashley28@example.com,Economics,Graduated,2022-05-23,2022,2.9,2.9,18,6,Warning,173baed0-6865-4317-aa14-26c963d67312,Community Service Award,Athletic,3166.75,2024-01-01,2024-2025,True,2.68,1,3,4742.19,0,0,2371.1,0,1580.73,3166.75,33548.31,11.86,38351.01,False,5,3.08,2.9,-0.18,True,32,32,False,Not Retained,Graduated,7,85.03,0.47,7.54,6.86,263.46,71.93,False,False,True,True
7105,Heather,Romero,mdrake@example.net,Engineering,Active,2023-02-07,2023,3.96,3.96,52,3,Good,37be7e20-161c-4db3-90e8-6969f8033c76,First Generation Grant,Departmental,12360.02,2024-10-25,2024-2025,False,2.94,2,1,13343.48,0,0,0,4003.04,13343.48,12360.02,58934.41,33.36,12692.64,True,2,3.12,3.96,0.84,True,10,49,True,Retained,In Progress,2,97.32,-0.01,9.29,5.85,256.61,53.46,False,True,True,True
680,Mark,Dennis,jasonwilliams@example.net,Mathematics,On Leave,2025-11-05,2025,3.03,3.03,110,8,Good,803588ff-319e-4977-9567-115c1a0d0cfa,First Generation Grant,Departmental,6996.54,2024-06-01,2024-2025,False,3.42,1,2,14504.38,0,0,0,4351.31,7252.19,6996.54,24387.47,36.26,12735.16,False,5,3.03,3.03,0.0,True,16,59,False,Not Retained,Graduated,3,91.65,-0.11,14.36,-4.5,131.86,76.3,False,False,False,True
5761,Christina,Russo,robert70@example.com,Business,On Leave,2022-01-23,2022,3.03,3.03,54,5,Good,379269fb-c1ee-4b25-bea5-cbcda476c796,Community Service Award,Merit,2728.02,2024-03-01,2024-2025,True,2.75,2,2,4092.03,1636.81,0,0,0,2046.02,2728.02,36807.75,10.23,45770.12,False,2,3.5,3.03,-0.47,True,26,58,False,Not Retained,Graduated,7,86.94,0.28,1.5,-3.89,75.78,82.05,False,False,False,True
5771,Carol,Morgan,andreawells@example.net,Business,Graduated,2024-08-15,2024,2.74,2.74,103,3,Warning,bbf27496-8013-4524-bf0e-8cd11e457218,Presidential Scholarship,Athletic,7787.01,2023-05-08,2023-2024,False,3.5,2,3,10967.77,0,0,5483.89,0,3655.92,7787.01,52907.72,27.42,26110.32,True,2,3.1,2.74,-0.36,True,38,119,False,Not Retained,Graduated,7,95.27,0.41,4.54,2.99,106.48,66.12,False,False,True,True
3095,Jacob,Love,riverawendy@example.net,Engineering,Graduated,2023-03-23,2023,2.42,2.42,98,2,Warning,cbf92b20-def2-41e2-a442-e308be15b35a,Leadership Scholarship,Departmental,1882.65,2024-02-15,2024-2025,True,2.59,2,1,4639.85,0,0,0,1391.96,4639.85,1882.65,47192.52,11.6,44903.01,True,1,3.03,2.42,-0.61,False,10,63,False,Not Retained,Graduated,7,93.31,0.42,14.69,-1.5,47.35,86.39,True,False,False,False
3441,Isaiah,Brown,vbrooks@example.net,Engineering,Active,2025-10-30,2025,3.54,3.54,5,4,Good,eda7711d-6118-4528-a80a-66827ef7e2cf,First Generation Grant,Athletic,9777.89,2023-08-06,2023-2024,True,2.69,3,3,17579.3,0,0,8789.65,0,5859.77,9777.89,51949.39,43.95,48125.93,True,1,3.42,3.54,0.12,True,20,30,True,Retained,In Progress,1,89.57,-0.17,7.11,-0.12,3515.86,86.12,False,False,True,True
4275,Lynn,Medina,jameswright@example.net,Computer Science,Active,2022-11-12,2022,2.22,2.22,80,2,Warning,eab63240-d26b-4c33-82c4-e959f2773b41,Community Service Award,Need-Based,14351.24,2023-04-06,2023-2024,False,2.75,0,2,20390.71,0,6117.21,0,0,10195.35,14351.24,42684.16,50.98,48374.43,False,2,3.93,2.22,-1.71,False,16,104,True,Retained,In Progress,2,92.01,0.29,8.25,2.9,254.88,79.08,True,False,True,False
322,Elaine,Charles,katherinetaylor@example.org,History,On Leave,2024-01-19,2024,3.85,3.85,113,7,Good,a94f268f-1a92-4786-a6c9-548a3502ba25,Community Service Award,Departmental,8117.27,2023-08-19,2023-2024,False,3.46,1,2,9288.87,0,0,0,2786.66,4644.44,8117.27,48433.3,23.22,18867.29,True,2,3.86,3.85,-0.01,True,13,41,False,Not Retained,Graduated,2,94.4,0.27,3.8,6.91,82.2,51.46,False,True,False,True
1887,Andrea,Hoover,audrey53@example.net,Psychology,On Leave,2025-02-11,2025,2.19,2.19,13,7,Warning,7d65934f-861f-4795-86e0-c0c151aff390,Presidential Scholarship,Athletic,4092.74,2023-10-07,2023-2024,True,3.18,2,3,6730.69,0,0,3365.34,0,2243.56,4092.74,36956.04,16.83,25146.87,False,4,3.99,2.19,-1.8,False,31,69,False,Not Retained,Graduated,6,97.73,0.03,14.56,6.21,517.75,89.5,True,False,True,False
420,Kimberly,Weeks,michael66@example.org,History,Graduated,2023-07-27,2023,3.81,3.81,31,2,Good,80a846cf-d93c-4670-a2ff-f67f3983c839,Dean's Scholarship,Merit,11281.42,2023-02-13,2023-2024,True,2.94,0,1,21053.66,8421.47,0,0,0,21053.66,11281.42,45472.45,52.63,14797.39,True,3,3.97,3.81,-0.16,True,39,80,False,Not Retained,Graduated,6,88.64,0.48,1.58,6.83,679.15,62.27,False,True,True,True
1667,Christina,Price,max69@example.com,Biology,Active,2023-10-05,2023,3.18,3.18,87,6,Good,abf7778d-f6c3-499d-b649-68d7f3abe2ca,Community Service Award,Departmental,10927.33,2024-04-24,2024-2025,False,2.81,0,2,23770.11,0,0,0,7131.03,11885.06,10927.33,51712.23,59.43,42208.18,False,2,3.21,3.18,-0.03,True,35,55,True,Retained,In Progress,4,95.23,-0.26,6.16,1.62,273.22,91.4,False,False,False,True
88,Andrea,Harding,jonathan77@example.com,Business,Active,2023-01-10,2023,3.32,3.32,3,5,Good,e99a378f-547b-45c7-bcb3-683d53a38830,Leadership Scholarship,Athletic,7682.02,2024-06-08,2024-2025,False,3.23,3,3,15521.79,0,0,7760.9,0,5173.93,7682.02,31068.52,38.8,41791.9,True,3,3.08,3.32,0.24,True,30,31,True,Retained,In Progress,4,91.61,-0.29,14.03,6.01,5173.93,56.97,False,False,False,True
7139,Douglas,Weaver,hvelasquez@example.com,Economics,Active,2024-05-24,2024,2.14,2.14,71,8,Warning,2e5cfb3c-1a7c-40a8-ae99-1c31575f2229,Diversity Scholarship,Departmental,2091.3,2024-08-31,2024-2025,False,3.11,3,3,3646.28,0,0,0,1093.89,1215.43,2091.3,41246.01,9.12,42730.29,False,2,3.67,2.14,-1.53,False,24,89,True,Retained,In Progress,8,90.96,-0.16,0.4,1.48,51.36,60.64,True,False,True,False
